                  v_AMD        vw     o_AMD    c_AMD     h_AMD     l_AMD        n                 t_a  AMD_SMA_10  AMD_SMA_50  AMD_Returns
t                                                                                                                                         
2024-09-06   38401071.0  134.4211  138.7000  134.350  139.1300  132.1101   448455 2024-09-06 04:00:00    144.7480    151.4992    -0.036503
2024-09-09   26607238.0  137.0681  136.1000  138.150  138.4450  134.8600   302261 2024-09-09 04:00:00    143.0650    151.0728     0.028284
2024-09-10   36594005.0  140.4537  139.0600  142.840  143.0800  137.2500   327982 2024-09-10 04:00:00    142.3500    150.6854     0.033949
2024-09-11   50131396.0  145.5923  145.3250  149.860  150.1600  140.7100   469059 2024-09-11 04:00:00    142.2860    150.5288     0.049146
2024-09-12   29179842.0  149.9847  148.4300  150.770  151.5400  147.6500   320558 2024-09-12 04:00:00    142.7270    150.2580     0.006072
2024-09-13   25009480.0  152.0684  152.3200  152.310  153.0300  150.7000   270879 2024-09-13 04:00:00    143.4090    150.0262     0.010214
2024-09-16   27463065.0  152.2840  151.7000  152.080  154.4400  150.9120   282874 2024-09-16 04:00:00    143.7610    149.6298    -0.001510
2024-09-17   29485112.0  151.6771  153.5500  150.820  154.0450  149.2250   306127 2024-09-17 04:00:00    145.1490    149.0724    -0.008285
2024-09-18   26231584.0  149.9821  150.9000  148.290  152.8200  148.0100   306447 2024-09-18 04:00:00    145.8910    148.4962    -0.016775
2024-09-19   44083035.0  156.6605  153.8100  156.740  159.2500  152.7700   449591 2024-09-19 04:00:00    147.6210    147.9518     0.056983
2024-09-20   38869611.0  154.9406  156.0000  155.950  157.4500  152.4700   351337 2024-09-20 04:00:00    149.7810    147.4320    -0.005040
2024-09-23   21157347.0  156.2053  156.4450  156.750  157.1900  154.9700   232779 2024-09-23 04:00:00    151.6410    146.9348     0.005130
2024-09-24   27121349.0  157.6188  157.4600  158.320  159.6400  154.5800   295317 2024-09-24 04:00:00    153.1890    146.5046     0.010016
2024-09-25   35012329.0  161.3576  158.5000  162.020  162.9500  158.1800   369223 2024-09-25 04:00:00    154.4050    146.1940     0.023370
